alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
4.641589e-06,10,3,0.00012915497,101,0.752,0.5973684210526315,0.6061872357185727,0.6387400603428829,0.752,1747220701.784671,1747220701.8410335,0.8
0.0021544348,64,3,0.00012915497,101,0.7653333333333333,0.606140350877193,0.6174659971008829,0.6626064213564213,0.7653333333333333,1747220753.353562,1747220753.3903718,0.7883408071748879
4.641589e-06,10,1,1e-05,40,0.7493333333333333,0.5157894736842106,0.4717524185132006,0.45963149350649357,0.7493333333333333,1747220804.5009983,1747220804.5388126,0.767713004484305
4.641589e-06,10,1,0.00012915497,40,0.7520000000000001,0.5745614035087719,0.5790853250234298,0.6272629657923775,0.7520000000000001,1747220884.7328343,1747220884.7700393,0.789237668161435
4.641589e-06,10,1,0.00012915497,101,0.7546666666666668,0.5839181286549707,0.5908373363958528,0.6354924242424242,0.7546666666666668,1747220935.6430848,1747220935.6809635,0.7946188340807174
4.641589e-06,10,1,0.00012915497,101,0.7546666666666668,0.5839181286549707,0.5908373363958528,0.6354924242424242,0.7546666666666668,1747221014.6386678,1747221014.6755974,0.7946188340807174
4.641589e-06,4,2,0.00012915497,101,0.7653333333333334,0.6099415204678362,0.6210118495697812,0.6629151851732498,0.7653333333333334,1747221094.96764,1747221095.004088,0.7955156950672645
4.641589e-06,4,1,0.00012915497,16,0.7493333333333334,0.5728070175438597,0.5763681677174002,0.6192516583747927,0.7493333333333334,1747221179.8579082,1747221179.8954246,0.789237668161435
4.641589e-06,4,2,0.00012915497,101,0.7653333333333334,0.6099415204678362,0.6210118495697812,0.6629151851732498,0.7653333333333334,1747221249.5597396,1747221249.597379,0.7955156950672645
4.641589e-06,4,2,0.00012915497,40,0.7626666666666667,0.6043859649122807,0.6152102856288579,0.6567478354978356,0.7626666666666667,1747221324.520523,1747221324.5579255,0.7883408071748879
4.641589e-06,4,2,0.00012915497,40,0.7626666666666667,0.6043859649122807,0.6152102856288579,0.6567478354978356,0.7626666666666667,1747221412.0348277,1747221412.0716057,0.7883408071748879
4.641589e-06,16,2,0.00012915497,25,0.7573333333333334,0.5894736842105263,0.5967500004665096,0.6399351726217397,0.7573333333333334,1747221502.2641828,1747221502.3009956,0.7955156950672645
4.641589e-06,4,3,0.00012915497,101,0.7546666666666667,0.6067251461988304,0.6151286235240281,0.6450349744417541,0.7546666666666667,1747221605.389824,1747221605.4273558,0.8017937219730941
4.641589e-06,10,2,0.00012915497,101,0.76,0.6026315789473684,0.6128805620608899,0.6519047619047619,0.76,1747221718.0031142,1747221718.039711,0.7919282511210761
4.641589e-06,16,3,0.00012915497,101,0.7600000000000001,0.6026315789473684,0.6130303775570747,0.651889880952381,0.7600000000000001,1747221812.384743,1747221812.4226427,0.8008968609865471
4.641589e-06,10,2,0.00012915497,101,0.76,0.6026315789473684,0.6128805620608899,0.6519047619047619,0.76,1747221902.9739223,1747221903.0116293,0.7919282511210761
4.641589e-06,16,3,0.00012915497,101,0.7600000000000001,0.6026315789473684,0.6130303775570747,0.651889880952381,0.7600000000000001,1747222022.7202022,1747222022.756601,0.8008968609865471
4.641589e-06,4,3,0.00012915497,101,0.7546666666666667,0.6067251461988304,0.6151286235240281,0.6450349744417541,0.7546666666666667,1747222132.3722742,1747222132.4092157,0.8017937219730941
4.641589e-06,256,2,0.00012915497,16,0.76,0.5114035087719297,0.46118881118881117,0.5321369863013699,0.76,1747222210.7425144,1747222210.7799275,0.758744394618834
4.641589e-06,10,3,0.00012915497,40,0.7626666666666667,0.6043859649122807,0.6151362735329149,0.6577633477633478,0.7626666666666667,1747222291.0237637,1747222291.0606608,0.7883408071748879
4.641589e-06,64,1,0.00012915497,101,0.7493333333333334,0.5690058479532163,0.5714425647029964,0.6181703606363396,0.7493333333333334,1747222397.6628056,1747222397.6991959,0.7874439461883409
4.641589e-06,4,3,0.00012915497,101,0.7546666666666667,0.6067251461988304,0.6151286235240281,0.6450349744417541,0.7546666666666667,1747222501.4795394,1747222501.5169065,0.8017937219730941
4.641589e-06,4,3,0.00012915497,101,0.7546666666666667,0.6067251461988304,0.6151286235240281,0.6450349744417541,0.7546666666666667,1747222632.259304,1747222632.296473,0.8017937219730941
4.641589e-06,10,3,0.00012915497,101,0.752,0.5973684210526315,0.6061872357185727,0.6387400603428829,0.752,1747222744.436832,1747222744.4739075,0.8
4.641589e-06,10,3,0.00012915497,101,0.752,0.5973684210526315,0.6061872357185727,0.6387400603428829,0.752,1747222847.3061268,1747222847.3438058,0.8
4.641589e-06,4,1,0.00012915497,101,0.7626666666666668,0.6005847953216374,0.610762297001281,0.6548232323232324,0.7626666666666668,1747222951.9191084,1747222951.9557803,0.7964125560538117
4.641589e-06,16,3,0.00012915497,101,0.7600000000000001,0.6026315789473684,0.6130303775570747,0.651889880952381,0.7600000000000001,1747223066.1937768,1747223066.2307825,0.8008968609865471
3.5938137e-05,4,3,0.00012915497,101,0.76,0.6064327485380117,0.6165261402689391,0.6529047131147541,0.76,1747223160.1724339,1747223160.2076213,0.7973094170403587
4.641589e-06,10,3,0.00012915497,101,0.752,0.5973684210526315,0.6061872357185727,0.6387400603428829,0.752,1747223274.8869245,1747223274.9239469,0.8
4.641589e-06,10,2,0.00012915497,101,0.76,0.6026315789473684,0.6128805620608899,0.6519047619047619,0.76,1747223377.394345,1747223377.4309134,0.7919282511210761
